0	2	910
1	2	2347
2	0	3123
2	1	392
3	0	3123
3	1	3314
4	2	226
5	2	850
6	2	920
7	2	398
8	2	1460
9	0	1663
9	1	392
10	2	3205
11	2	1562
12	2	2846
13	2	1451
14	2	2593
15	2	1330
16	0	3123
16	1	2580
17	0	3123
17	1	2221
18	2	334
19	0	1250
19	1	2221
20	2	2421
21	0	3369
21	1	2155
22	2	1109
23	2	1483
24	2	1241
25	2	131
26	2	1605
27	2	3081
28	2	1862
29	2	2816
30	2	2630
31	0	3123
31	1	334
32	0	1250
32	1	2580
33	2	1103
34	2	3107
35	2	2731
36	0	1663
36	1	2580
37	2	2300
38	0	2947
38	1	2231
39	0	2947
39	1	2155
40	2	3486
41	2	2611
42	2	1825
43	2	130
44	0	172
44	1	3314
45	0	1250
45	1	2421
46	2	395
47	0	1646
47	1	3314
48	0	1558
48	1	392
49	2	665
50	2	1254
51	2	994
52	0	1646
52	1	392
53	2	3038
54	2	468
55	0	3123
55	1	548
56	0	1222
56	1	3314
57	2	61
58	2	303
59	2	3461
60	0	3123
60	1	398
61	0	1663
61	1	1904
62	2	3479
63	2	550
64	0	1250
64	1	1437
65	0	3148
65	1	334
66	2	1356
67	2	2292
68	0	1250
68	1	2750
69	2	688
70	2	219
71	2	1435
72	2	1829
73	2	3275
74	0	1250
74	1	2816
75	2	1202
76	0	575
76	1	392
77	2	1010
78	0	3123
78	1	2813
79	0	1646
79	1	2750
80	2	2738
81	0	2351
81	1	2816
82	0	3148
82	1	947
83	0	1524
83	1	1330
84	2	3040
85	0	663
85	1	2750
86	0	3148
86	1	2421
87	0	206
87	1	1460
88	2	1847
89	0	1663
89	1	2136
90	0	2683
90	1	392
91	0	663
91	1	1251
92	0	3123
92	1	1600
93	0	1250
93	1	1600
94	2	653
95	2	89
96	2	1753
97	2	595
98	2	2111
99	0	3123
99	1	1344
100	0	663
100	1	334
101	0	1250
101	1	1251
102	0	1472
102	1	3314
103	0	1646
103	1	1437
104	2	2250
105	0	2352
105	1	792
106	0	172
106	1	392
107	0	3123
107	1	2300
108	0	1930
108	1	2421
109	0	1646
109	1	910
110	0	3090
110	1	2580
111	2	1516
112	0	1663
112	1	2155
113	2	844
114	2	1223
115	2	549
116	2	1980
117	0	2807
117	1	2136
118	2	2558
119	0	562
119	1	2221
120	2	2994
121	0	3123
121	1	2630
122	0	1646
122	1	1904
123	2	1097
124	0	2783
124	1	3314
125	0	3123
125	1	2994
126	2	3239
127	0	663
127	1	1437
128	2	1954
129	0	3148
129	1	2231
130	2	1177
131	2	1113
132	0	2783
132	1	1330
133	2	1597
134	0	1250
134	1	2407
135	2	719
136	0	1048
136	1	392
137	0	1663
137	1	466
138	2	1551
139	2	859
140	0	3123
140	1	466
141	2	1756
142	2	2902
143	0	1623
143	1	2421
144	0	1558
144	1	2347
145	2	1124
146	0	3123
146	1	1037
147	2	3459
148	2	3271
149	0	359
149	1	2421
150	2	3154
151	0	3392
151	1	2221
152	2	1852
153	2	3057
154	0	1738
154	1	3314
155	0	3123
155	1	694
156	0	3123
156	1	2996
157	0	575
157	1	910
158	0	2947
158	1	2750
159	2	2182
160	0	3090
160	1	3314
161	0	1646
161	1	1330
162	0	1250
162	1	398
163	2	2858
164	0	2352
164	1	3314
165	0	562
165	1	2580
166	0	1250
166	1	2630
167	0	1462
167	1	1330
168	0	1607
168	1	736
169	2	2290
170	0	1250
170	1	2155
171	2	274
172	0	3123
172	1	331
173	0	1663
173	1	2300
174	0	206
174	1	217
175	2	2764
176	2	2548
177	0	2351
177	1	3314
178	2	3368
179	2	1746
180	0	3123
180	1	133
181	2	1759
182	2	2278
183	2	2942
184	0	1930
184	1	2221
185	0	2947
185	1	398
186	0	2807
186	1	2813
187	0	1306
187	1	1811
188	0	2636
188	1	3314
189	0	3123
189	1	1381
190	0	1663
190	1	155
191	2	18
192	2	1606
193	0	562
193	1	398
194	0	2598
194	1	392
195	0	1250
195	1	2813
196	2	458
197	2	1214
198	2	1656
199	2	3186
200	0	957
200	1	1460
201	2	2177
202	2	86
203	2	881
204	0	206
204	1	2813
205	2	980
206	0	1472
206	1	2347
207	2	561
208	2	2828
209	0	359
209	1	334
210	2	1506
211	2	776
212	2	761
213	0	3080
213	1	3314
214	0	1472
214	1	2221
215	0	1250
215	1	2994
216	0	1800
216	1	2155
217	2	638
218	2	3052
219	2	2946
220	0	3148
220	1	3205
221	0	1250
221	1	3107
222	2	390
223	0	1663
223	1	2816
224	2	785
225	0	1524
225	1	3314
226	2	1110
227	2	372
228	0	2243
228	1	392
229	0	3148
229	1	910
230	0	1558
230	1	1356
231	2	2140
232	2	2434
233	0	575
233	1	1437
234	2	414
235	0	3123
235	1	3276
236	2	1734
237	0	1250
237	1	2996
238	0	206
238	1	2136
239	2	1066
240	2	2836
241	0	2636
241	1	392
242	0	1930
242	1	665
243	0	3148
243	1	665
244	0	1558
244	1	1437
245	2	1967
246	0	1250
246	1	694
247	0	3148
247	1	61
248	2	3491
249	2	3325
250	0	562
250	1	2155
251	0	359
251	1	392
252	0	639
252	1	392
253	0	575
253	1	665
254	0	2635
254	1	1330
255	0	172
255	1	2580
256	0	2412
256	1	2155
257	0	2947
257	1	2575
258	2	525
259	0	1558
259	1	2231
260	0	1558
260	1	2816
261	2	798
262	0	1663
262	1	3205
263	0	16
263	1	3314
264	2	2109
265	0	122
265	1	3314
266	0	1988
266	1	1330
267	0	1172
267	1	2940
268	2	864
269	0	575
269	1	2155
270	2	429
271	2	352
272	2	1776
273	0	172
273	1	548
274	2	627
275	2	1258
276	2	142
277	2	5
278	2	3193
279	0	2351
