0	2	8463
1	2	6338
2	0	3667
2	1	5375
3	0	1561
3	1	5375
4	0	6423
4	1	5375
5	0	952
5	1	5375
6	2	5467
7	0	1066
7	1	2850
8	0	7154
8	1	7412
9	0	952
9	1	7412
10	2	132
11	0	3993
11	1	7412
12	2	3247
13	2	274
14	0	7154
14	1	5739
15	0	952
15	1	5739
16	2	8636
17	2	1923
18	0	1358
18	1	5739
19	0	7154
19	1	6420
20	0	1276
20	1	6420
21	2	7970
22	0	952
22	1	198
23	0	1023
23	1	5375
24	0	6313
24	1	5375
25	2	5739
26	0	6369
26	1	5739
27	0	6378
27	1	8142
28	2	8142
29	2	4059
30	2	4903
31	2	4103
32	2	7420
33	0	1066
33	1	5375
34	2	947
35	2	2517
36	2	5048
37	0	1403
37	1	4773
38	2	4773
39	0	232
39	1	5375
40	0	7311
40	1	6420
41	0	6240
41	1	6420
42	0	952
42	1	6420
43	0	4473
43	1	6420
44	2	6889
45	0	6378
45	1	6420
46	0	7154
46	1	5957
47	0	952
47	1	5957
48	0	952
48	1	8113
49	0	1403
49	1	8113
50	2	198
51	2	6964
52	2	8240
53	2	3914
54	0	7154
54	1	8142
55	2	146
56	0	7311
56	1	8263
57	2	8035
58	0	7457
58	1	6610
59	0	6153
59	1	6610
60	2	2436
61	2	4481
62	0	952
62	1	3767
63	2	8263
64	2	1840
65	2	4557
66	2	7259
67	2	8113
68	0	952
68	1	7259
69	0	7652
69	1	6420
70	0	1403
70	1	6420
71	2	6078
72	0	6270
72	1	6420
73	0	4581
73	1	8263
74	2	6610
75	0	1403
75	1	6610
76	0	6240
76	1	5375
77	2	5375
78	2	8333
79	0	952
79	1	8263
80	2	4980
81	2	1010
82	0	952
82	1	680
83	0	1123
83	1	104
84	0	1066
84	1	104
85	2	7933
86	0	3993
86	1	104
87	2	5804
88	0	7154
88	1	1840
89	0	7843
89	1	1840
90	0	952
90	1	8158
91	2	4409
92	2	4529
93	2	7039
94	2	6513
95	0	6157
95	1	1548
96	2	2974
97	2	6623
98	2	409
99	0	3619
99	1	8263
100	0	4680
100	1	6420
101	0	1403
101	1	6338
102	0	5455
102	1	6420
103	0	5629
103	1	2854
104	0	2800
104	1	4481
105	2	4922
106	2	6891
107	0	4581
107	1	4922
108	2	1354
109	2	6459
110	2	6699
111	2	4204
112	2	5392
113	2	1963
114	2	7790
115	2	923
116	2	5957
117	2	6099
118	2	8342
119	0	7843
119	1	4557
120	0	5823
120	1	6420
121	2	3232
122	2	6420
123	2	3051
124	0	1403
124	1	5233
125	0	7843
125	1	6420
126	2	6248
127	2	6360
128	0	3619
128	1	6420
129	2	816
130	0	7089
130	1	5375
131	0	4667
131	1	5375
132	0	1066
132	1	1548
133	2	1548
134	0	5629
134	1	1548
135	0	7154
135	1	8263
136	0	8413
136	1	8263
137	0	6240
137	1	8263
138	0	7154
138	1	1548
139	2	1018
140	2	2174
141	0	1686
141	1	8263
142	2	5867
143	0	1403
143	1	6633
144	0	1066
144	1	6633
145	2	2868
146	0	6827
146	1	4773
147	0	6821
147	1	4773
148	0	277
148	1	4557
149	0	1276
149	1	409
150	2	4304
151	0	952
151	1	4304
152	0	5600
152	1	4304
153	0	1358
153	1	4304
154	0	7311
154	1	4304
155	0	864
155	1	4304
156	0	5453
156	1	8263
157	2	2999
158	2	5396
159	0	7154
159	1	8113
160	0	1060
160	1	8113
161	0	5629
161	1	6420
162	0	2277
162	1	6420
163	0	952
163	1	1840
164	2	3354
165	0	952
165	1	1645
166	2	1727
167	0	952
167	1	6309
168	2	6293
169	0	952
169	1	838
170	0	277
170	1	6420
171	0	5629
171	1	1489
172	0	1066
172	1	1489
173	0	8478
173	1	1489
174	0	1185
174	1	6360
175	2	5588
176	0	7843
176	1	6610
177	2	6230
178	2	314
179	2	2940
180	0	3667
180	1	7270
181	0	2573
181	1	7270
182	2	7404
183	0	952
183	1	742
184	0	5590
184	1	742
185	0	3106
185	1	742
186	0	1276
186	1	742
187	0	952
187	1	6360
188	0	7354
188	1	6360
189	0	4919
189	1	6420
190	0	1066
190	1	7259
191	2	1489
192	0	4680
192	1	7971
193	0	3993
193	1	7971
194	2	7649
195	0	7532
195	1	7750
196	0	952
196	1	7750
197	0	4581
197	1	409
198	0	952
198	1	409
199	0	1403
199	1	1489
200	2	7245
201	0	952
201	1	1489
202	0	669
202	1	365
203	0	1066
203	1	365
204	0	7154
204	1	365
205	0	380
205	1	365
206	0	2277
206	1	606
207	0	952
207	1	606
208	0	4680
208	1	606
209	2	7456
210	0	5453
210	1	8142
211	0	2800
211	1	2574
212	0	5823
212	1	2574
213	2	3877
214	0	1820
214	1	6420
215	2	723
216	0	1403
216	1	8263
217	2	115
218	2	6676
219	2	6932
220	2	104
221	2	1537
222	2	5209
223	0	1403
223	1	409
224	2	27
225	0	952
225	1	5867
226	0	1403
226	1	4304
227	0	1633
227	1	8097
228	2	2569
229	2	7998
230	2	6044
231	0	3993
231	1	198
232	2	7677
233	0	7561
233	1	5739
234	0	1403
234	1	5739
235	0	1403
235	1	5375
236	2	3319
237	0	952
237	1	2220
238	2	5692
239	0	1403
239	1	1631
240	2	6633
241	0	342
241	1	6633
242	0	4719
242	1	6633
243	2	1279
244	0	952
244	1	8584
245	0	952
245	1	8097
246	0	1403
246	1	8097
247	2	6483
248	0	952
248	1	7334
249	2	4312
250	2	3659
251	2	2262
252	2	751
253	0	1358
253	1	2716
254	2	4298
255	2	5979
256	2	4375
257	0	864
257	1	8142
258	0	952
258	1	8142
259	0	1358
259	1	1631
260	2	1631
261	2	1391
262	2	6096
263	0	952
263	1	2868
264	0	7843
264	1	3945
265	2	3945
266	2	1211
267	0	7561
267	1	2220
268	0	8413
268	1	2220
269	2	6688
270	2	6942
271	0	1358
271	1	1405
272	0	1403
272	1	1405
273	0	2297
273	1	6578
274	0	1403
274	1	6578
275	2	6150
276	2	693
277	0	265
277	1	4557
278	2	7493
279	2	1199
280	0	573
280	1	6420
281	2	7425
282	2	5653
283	2	8522
284	2	8543
285	2	6179
286	0	4581
286	1	4557
287	2	2585
288	2	6123
289	0	952
289	1	2782
290	0	7154
290	1	7998
291	0	3901
291	1	7998
292	0	7154
292	1	7259
293	0	952
293	1	2113
294	0	1358
294	1	8263
295	2	6726
296	0	952
296	1	365
297	2	5762
298	2	5668
299	0	1066
299	1	8142
300	0	4581
300	1	8142
301	0	5590
301	1	5739
302	2	7091
303	0	2277
303	1	7404
304	2	4952
305	2	5552
306	2	1611
307	2	210
308	0	6369
308	1	1840
309	0	3106
309	1	409
310	2	5064
311	0	907
311	1	6420
312	2	1888
313	0	952
313	1	1405
314	0	6827
314	1	7511
315	2	8304
316	0	1403
316	1	7511
317	0	342
317	1	6420
318	0	3619
318	1	8142
319	2	4809
320	2	5755
321	2	3489
322	2	6309
323	2	3168
324	0	1403
324	1	4557
325	0	5974
325	1	5739
326	2	1434
327	2	7670
328	0	6209
328	1	7412
329	0	7843
329	1	7412
330	0	7354
330	1	606
331	0	7154
331	1	606
332	2	1711
333	0	1066
333	1	5980
334	0	952
334	1	6633
335	0	6240
335	1	4304
336	0	952
336	1	7404
337	0	6660
337	1	7404
338	0	277
338	1	8263
339	2	7511
340	0	6140
340	1	7511
341	0	5974
341	1	7511
342	2	8315
343	0	952
343	1	5980
344	0	4581
344	1	4773
345	0	4581
345	1	7259
346	2	3560
347	2	4905
348	0	1066
348	1	7511
349	0	952
349	1	1548
350	0	1403
350	1	1548
351	0	7980
351	1	3945
352	2	5201
353	0	7154
353	1	3945
354	0	1023
