0	0	2798
0	1	4017
1	2	195
2	0	2798
2	1	2311
3	2	2263
4	0	2798
4	1	2263
5	0	2086
5	1	2263
6	2	2311
7	0	2970
7	1	3787
8	2	3787
9	0	4127
9	1	2263
10	0	628
10	1	2311
11	2	1071
12	2	316
13	0	3439
13	1	4138
14	0	4127
14	1	4138
15	0	2030
15	1	2263
16	0	1359
16	1	2263
17	2	3468
18	0	2970
18	1	355
19	0	4127
19	1	355
20	2	1492
21	0	4127
21	1	2383
22	2	4159
23	2	4017
24	0	3915
24	1	4154
25	2	3552
26	2	525
27	0	144
27	1	2383
28	0	4202
28	1	1732
29	2	2505
30	0	2798
30	1	525
31	0	144
31	1	986
32	0	3817
32	1	986
33	0	2834
33	1	4138
34	2	2275
35	0	2834
35	1	195
36	0	3998
36	1	2263
37	0	2086
37	1	2311
38	0	3915
38	1	3388
39	2	2790
40	2	3885
41	2	2663
42	2	1782
43	0	3915
43	1	1782
44	0	2798
44	1	1782
45	2	2175
46	0	4127
46	1	2311
47	2	3645
48	0	4127
48	1	1396
49	0	2970
49	1	28
50	0	677
50	1	28
51	0	3238
51	1	3926
52	2	845
53	2	1877
54	2	2871
55	2	4079
56	0	4127
56	1	3186
57	2	1517
58	2	3032
59	2	2225
60	0	3410
60	1	1407
61	2	263
62	0	2086
62	1	77
63	2	710
64	2	1819
65	0	2834
65	1	2508
66	0	4127
66	1	2508
67	2	863
68	2	1342
69	0	88
69	1	2311
70	0	3150
70	1	4138
71	0	3764
71	1	4138
72	0	144
72	1	877
73	2	2761
74	0	1152
74	1	432
75	0	144
75	1	432
76	0	689
76	1	1676
77	0	4127
77	1	525
78	2	2383
79	0	1069
79	1	28
80	0	1669
80	1	28
81	2	1895
82	0	2970
82	1	3428
83	0	4127
83	1	3203
84	0	4257
84	1	3203
85	0	3347
85	1	704
86	0	2086
86	1	704
87	0	4127
87	1	704
88	0	4190
88	1	2311
89	0	86
89	1	4138
90	0	1683
90	1	4138
91	2	11
92	2	1288
93	0	4127
93	1	1288
94	0	2970
94	1	1288
95	0	1312
95	1	1288
96	2	791
97	0	4127
97	1	791
98	0	2086
98	1	2508
99	2	372
100	2	884
101	0	4142
101	1	738
102	2	2508
103	2	1848
104	2	1407
105	2	4155
106	2	3611
107	2	2451
108	2	1516
109	0	689
109	1	3031
110	2	4138
111	0	3915
111	1	345
112	2	2651
113	0	3168
113	1	345
114	0	4127
114	1	345
115	0	4207
115	1	2508
116	0	3915
116	1	738
117	2	97
118	0	3915
118	1	2508
119	0	1696
119	1	2263
120	0	2970
120	1	2250
121	0	4127
121	1	2250
122	2	2893
123	0	689
123	1	2250
124	0	144
124	1	2250
125	0	1977
125	1	2250
126	2	1831
127	2	3485
128	2	3620
129	0	4127
129	1	2853
130	0	3915
130	1	2853
131	2	3505
132	0	3915
132	1	1369
133	0	2086
133	1	2505
134	0	1312
134	1	1873
135	0	4127
135	1	1873
136	0	2999
136	1	2785
137	2	956
138	0	144
138	1	3388
139	2	900
140	0	1977
140	1	2505
141	2	1910
142	2	1369
143	2	4270
144	2	3475
145	0	1486
145	1	2508
146	2	2904
147	2	3296
148	2	4317
149	2	228
150	2	3292
151	2	1013
152	0	2970
152	1	4062
153	0	677
153	1	4062
154	2	4227
155	0	4127
155	1	2557
156	0	2169
156	1	2557
157	0	2108
157	1	1381
158	2	1381
159	0	1312
159	1	828
160	2	886
161	0	144
161	1	1288
162	0	1377
162	1	1288
163	0	1553
163	1	2508
164	0	3998
164	1	2311
165	2	1060
166	2	3288
167	2	1378
168	2	2965
169	0	2999
169	1	3637
170	2	3322
171	2	2853
172	2	4158
173	0	4127
173	1	3637
174	2	2273
175	0	4127
175	1	4305
176	2	3137
177	0	2515
177	1	2262
178	0	2970
178	1	2262
179	2	3594
180	2	2499
181	0	2970
181	1	2508
182	0	677
182	1	2508
